grid_id,seed,alpha,conflict_level,cells_per_subpop,information_condition,topk_disagreement,weighted_kendall_conflict,standard_kendall_conflict,response_cosine,welfare_type,oracle_flip_risk
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,14,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7094606542882405,0.6593939393939394,0.9623919893470463,worst,1
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,15,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7068081343943413,0.6533333333333333,0.9640455575637114,mean,0
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,15,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7068081343943413,0.6533333333333333,0.9640455575637114,worst,1
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,16,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7083112290008842,0.6567676767676768,0.9678813325658618,mean,0
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,16,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7083112290008842,0.6567676767676768,0.9678813325658618,worst,1
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,17,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7093722369584439,0.6591919191919192,0.9304492233928406,mean,0
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,17,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7093722369584439,0.6591919191919192,0.9304492233928406,worst,1
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,18,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7087533156498673,0.6577777777777778,0.9544158379273929,mean,0
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,18,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7087533156498673,0.6577777777777778,0.9544158379273929,worst,1
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,19,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7086648983200707,0.6575757575757576,0.9589104045163006,mean,0
a0.70_c0.33_n15_s0.8_L100_Ipredicted_structure,19,0.7,0.3333333333333333,15,predicted_structure,1.0,0.7086648983200707,0.6575757575757576,0.9589104045163006,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,0,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9582612077607532,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,0,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9582612077607532,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,1,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.8968642955470828,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,1,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.8968642955470828,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,2,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9906380302686943,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,2,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9906380302686943,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,3,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9912994036454776,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,3,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9912994036454776,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,4,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9243218054204421,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,4,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9243218054204421,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,5,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9646662698183391,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,5,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9646662698183391,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,6,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9459914200823396,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,6,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9459914200823396,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,7,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9893243731748317,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,7,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9893243731748317,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,8,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9656243817952451,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,8,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9656243817952451,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,9,0.7,0.5,15,observed,1.0,0.7009132420091324,0.6473684210526316,0.9758865329534796,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,9,0.7,0.5,15,observed,1.0,0.7009132420091324,0.6473684210526316,0.9758865329534796,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,10,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9439173339232035,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,10,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9439173339232035,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,11,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.980706311426188,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,11,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.980706311426188,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,12,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9868850685476254,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,12,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9868850685476254,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,13,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9306648103841533,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,13,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9306648103841533,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,14,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9116347018076043,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,14,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9116347018076043,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,15,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9730424523019169,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,15,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9730424523019169,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,16,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9789987446658256,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,16,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9789987446658256,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,17,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9095532627383046,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,17,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9095532627383046,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,18,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9815034562699904,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,18,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9815034562699904,worst,1
a0.70_c0.50_n15_s0.3_L20_Iobserved,19,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9619673975984276,mean,0
a0.70_c0.50_n15_s0.3_L20_Iobserved,19,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9619673975984276,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,0,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9584793901176957,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,0,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9584793901176957,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,1,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.8973956523602679,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,1,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.8973956523602679,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,2,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9906870877891873,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,2,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9906870877891873,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,3,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9913475710483135,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,3,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9913475710483135,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,4,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9246605104719486,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,4,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9246605104719486,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,5,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9648886834680606,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,5,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9648886834680606,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,6,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9462849559603121,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,6,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9462849559603121,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,7,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9893789588768911,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,7,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9893789588768911,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,8,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9658396886571459,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,8,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9658396886571459,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,9,0.7,0.5,15,observed,1.0,0.7009132420091324,0.6473684210526316,0.9760075437075507,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,9,0.7,0.5,15,observed,1.0,0.7009132420091324,0.6473684210526316,0.9760075437075507,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,10,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9441943673547416,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,10,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9441943673547416,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,11,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9808086644617403,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,11,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9808086644617403,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,12,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9869467285032061,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,12,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9869467285032061,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,13,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9310658271018779,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,13,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9310658271018779,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,14,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9121973304416241,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,14,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9121973304416241,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,15,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9731977129305347,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,15,0.7,0.5,15,observed,1.0,0.6986301369863014,0.6421052631578947,0.9731977129305347,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,16,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9791089990180329,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,16,0.7,0.5,15,observed,1.0,0.6963470319634704,0.6368421052631579,0.9791089990180329,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,17,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9099733529163642,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,17,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9099733529163642,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,18,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9816061573738746,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,18,0.7,0.5,15,observed,1.0,0.7054794520547946,0.6578947368421053,0.9816061573738746,worst,1
a0.70_c0.50_n15_s0.8_L20_Iobserved,19,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9621759085057271,mean,0
a0.70_c0.50_n15_s0.8_L20_Iobserved,19,0.7,0.5,15,observed,1.0,0.7031963470319634,0.6526315789473685,0.9621759085057271,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,0,0.7,0.5,15,observed,1.0,0.7099027409372237,0.6604040404040404,0.9686744530907285,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,0,0.7,0.5,15,observed,1.0,0.7099027409372237,0.6604040404040404,0.9686744530907285,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,1,0.7,0.5,15,observed,1.0,0.708841732979664,0.657979797979798,0.9587186714486238,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,1,0.7,0.5,15,observed,1.0,0.708841732979664,0.657979797979798,0.9587186714486238,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,2,0.7,0.5,15,observed,1.0,0.7084880636604775,0.6571717171717172,0.9518000398424494,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,2,0.7,0.5,15,observed,1.0,0.7084880636604775,0.6571717171717172,0.9518000398424494,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,3,0.7,0.5,15,observed,1.0,0.7111405835543767,0.6632323232323233,0.9488397970388743,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,3,0.7,0.5,15,observed,1.0,0.7111405835543767,0.6632323232323233,0.9488397970388743,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,4,0.7,0.5,15,observed,1.0,0.7089301503094606,0.6581818181818182,0.9680828334419901,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,4,0.7,0.5,15,observed,1.0,0.7089301503094606,0.6581818181818182,0.9680828334419901,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,5,0.7,0.5,15,observed,1.0,0.7080459770114943,0.6561616161616162,0.9674080240265558,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,5,0.7,0.5,15,observed,1.0,0.7080459770114943,0.6561616161616162,0.9674080240265558,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,6,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.9817233638315898,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,6,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.9817233638315898,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,7,0.7,0.5,15,observed,1.0,0.7074270557029178,0.6547474747474747,0.9722991467996722,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,7,0.7,0.5,15,observed,1.0,0.7074270557029178,0.6547474747474747,0.9722991467996722,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,8,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.9584561623458746,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,8,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.9584561623458746,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,9,0.7,0.5,15,observed,1.0,0.7103448275862069,0.6614141414141415,0.9502284252563586,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,9,0.7,0.5,15,observed,1.0,0.7103448275862069,0.6614141414141415,0.9502284252563586,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,10,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9575696180447042,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,10,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9575696180447042,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,11,0.7,0.5,15,observed,1.0,0.706631299734748,0.6529292929292929,0.9768472894893061,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,11,0.7,0.5,15,observed,1.0,0.706631299734748,0.6529292929292929,0.9768472894893061,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,12,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9555744681164868,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,12,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9555744681164868,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,13,0.7,0.5,15,observed,1.0,0.7097259062776304,0.66,0.9477832732192178,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,13,0.7,0.5,15,observed,1.0,0.7097259062776304,0.66,0.9477832732192178,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,14,0.7,0.5,15,observed,1.0,0.7094606542882405,0.6593939393939394,0.9621898972351671,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,14,0.7,0.5,15,observed,1.0,0.7094606542882405,0.6593939393939394,0.9621898972351671,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,15,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.9638553075710214,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,15,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.9638553075710214,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,16,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.9677034024183274,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,16,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.9677034024183274,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,17,0.7,0.5,15,observed,1.0,0.7093722369584439,0.6591919191919192,0.9300857651609112,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,17,0.7,0.5,15,observed,1.0,0.7093722369584439,0.6591919191919192,0.9300857651609112,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,18,0.7,0.5,15,observed,1.0,0.7087533156498673,0.6577777777777778,0.9541694536649286,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,18,0.7,0.5,15,observed,1.0,0.7087533156498673,0.6577777777777778,0.9541694536649286,worst,1
a0.70_c0.50_n15_s0.3_L100_Iobserved,19,0.7,0.5,15,observed,1.0,0.7086648983200707,0.6575757575757576,0.9586943521150103,mean,0
a0.70_c0.50_n15_s0.3_L100_Iobserved,19,0.7,0.5,15,observed,1.0,0.7086648983200707,0.6575757575757576,0.9586943521150103,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,0,0.7,0.5,15,observed,1.0,0.7099027409372237,0.6604040404040404,0.9688448459184056,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,0,0.7,0.5,15,observed,1.0,0.7099027409372237,0.6604040404040404,0.9688448459184056,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,1,0.7,0.5,15,observed,1.0,0.708841732979664,0.657979797979798,0.9589386387622035,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,1,0.7,0.5,15,observed,1.0,0.708841732979664,0.657979797979798,0.9589386387622035,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,2,0.7,0.5,15,observed,1.0,0.7084880636604775,0.6571717171717172,0.9520567525501851,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,2,0.7,0.5,15,observed,1.0,0.7084880636604775,0.6571717171717172,0.9520567525501851,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,3,0.7,0.5,15,observed,1.0,0.7111405835543767,0.6632323232323233,0.9491019108941742,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,3,0.7,0.5,15,observed,1.0,0.7111405835543767,0.6632323232323233,0.9491019108941742,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,4,0.7,0.5,15,observed,1.0,0.7089301503094606,0.6581818181818182,0.9682564579638637,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,4,0.7,0.5,15,observed,1.0,0.7089301503094606,0.6581818181818182,0.9682564579638637,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,5,0.7,0.5,15,observed,1.0,0.7080459770114943,0.6561616161616162,0.9675733150978502,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,5,0.7,0.5,15,observed,1.0,0.7080459770114943,0.6561616161616162,0.9675733150978502,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,6,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.9818209834236465,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,6,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.9818209834236465,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,7,0.7,0.5,15,observed,1.0,0.7074270557029178,0.6547474747474747,0.9724463169064596,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,7,0.7,0.5,15,observed,1.0,0.7074270557029178,0.6547474747474747,0.9724463169064596,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,8,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.958682057237288,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,8,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.958682057237288,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,9,0.7,0.5,15,observed,1.0,0.7103448275862069,0.6614141414141415,0.9504821577041076,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,9,0.7,0.5,15,observed,1.0,0.7103448275862069,0.6614141414141415,0.9504821577041076,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,10,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9577873301147719,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,10,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9577873301147719,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,11,0.7,0.5,15,observed,1.0,0.706631299734748,0.6529292929292929,0.9769665389189762,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,11,0.7,0.5,15,observed,1.0,0.706631299734748,0.6529292929292929,0.9769665389189762,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,12,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9558214748833441,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,12,0.7,0.5,15,observed,1.0,0.7083996463306809,0.656969696969697,0.9558214748833441,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,13,0.7,0.5,15,observed,1.0,0.7097259062776304,0.66,0.9480533855802832,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,13,0.7,0.5,15,observed,1.0,0.7097259062776304,0.66,0.9480533855802832,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,14,0.7,0.5,15,observed,1.0,0.7094606542882405,0.6593939393939394,0.9623919171753261,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,14,0.7,0.5,15,observed,1.0,0.7094606542882405,0.6593939393939394,0.9623919171753261,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,15,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.964045491181423,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,15,0.7,0.5,15,observed,1.0,0.7068081343943413,0.6533333333333333,0.964045491181423,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,16,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.9678812589706702,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,16,0.7,0.5,15,observed,1.0,0.7083112290008842,0.6567676767676768,0.9678812589706702,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,17,0.7,0.5,15,observed,1.0,0.7093722369584439,0.6591919191919192,0.9304491629568216,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,17,0.7,0.5,15,observed,1.0,0.7093722369584439,0.6591919191919192,0.9304491629568216,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,18,0.7,0.5,15,observed,1.0,0.7087533156498673,0.6577777777777778,0.9544157707995818,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,18,0.7,0.5,15,observed,1.0,0.7087533156498673,0.6577777777777778,0.9544157707995818,worst,1
a0.70_c0.50_n15_s0.8_L100_Iobserved,19,0.7,0.5,15,observed,1.0,0.7086648983200707,0.6575757575757576,0.9589103402435466,mean,0
a0.70_c0.50_n15_s0.8_L100_Iobserved,19,0.7,0.5,15,observed,1.0,0.7086648983200707,0.6575757575757576,0.9589103402435466,worst,1
a0.70_c0.50_n15_s0.3_L20_Ipredicted_mean,0,0.7,0.5,15,predicted_mean,1.0,0.6986301369863014,0.6421052631578947,0.9582612077607532,mean,0
a0.70_c0.50_n15_s0.3_L20_Ipredicted_mean,0,0.7,0.5,15,predicted_mean,1.0,0.6986301369863014,0.6421052631578947,0.9582612077607532,worst,1
a0.70_c0.50_n15_s0.3_L20_Ipredicted_mean,1,0.7,0.5,15,predicted_mean,1.0,0.7054794520547946,0.6578947368421053,0.8968642955470828,mean,0
a0.70_c0.50_n15_s0.3_L20_Ipredicted_mean,1,0.7,0.5,15,predicted_mean,1.0,0.7054794520547946,0.6578947368421053,0.8968642955470828,worst,1
a0.70_c0.50_n15_s0.3_L20_Ipredicted_mean,2,0.7,0.5,15,predicted_mean,1.0,0.6986301369863014,0.6421052631578947,0.9906380302686943,mean,0
